DistanceFromTarget,ElevationDifference,GunTiltX,GunTiltY,XDifference,YDifference,Zdifference,HitOrMiss
14.6263,1.629539,56.16603,72.09174,7.693034,1.629539, 12.3325 ,0
52.29341,1.46993,78.39091,148.4917,-46.43994,1.46993, 23.99525 ,0
39.55825,1.474168,77.31441,120.7198,-21.21587,1.474168, 33.35519 ,1
35.37755,1.468518,78.77222,65.32438,15.55129,1.468518, 31.74227 ,1
50.51428,1.46635,79.38358,123.4401,-27.38047,1.46635, 42.42467 ,0
30.71772,1.479723,76.02656,134.6553,-23.08586,1.479723, 20.20969 ,0
27.14978,1.518321,69.13181,57.7422,17.5645,1.518321, 20.64689 ,0
32.27368,1.475702,76.94627,59.4248,15.8494,1.475702, 28.07507 ,0
34.10324,1.489381,74.0285,44.37321,24.57174,1.489381, 23.60175 ,0
29.24948,1.461349,80.94854,91.23441,-1.606214,1.461349, 29.16876 ,1
59.46386,1.468802,78.69425,74.02386,13.2663,1.468802, 57.94652 ,0
42.23704,1.463688,80.18577,54.04301,26.72194,1.463688, 32.67664 ,0
43.33288,1.492377,73.45645,57.08253,24.40446,1.492377, 35.77616 ,0
58.08337,1.473741,77.41877,56.08486,31.46043,1.473741, 48.80315 ,0
28.96898,1.47471,77.18307,94.04739,-3.810698,1.47471, 28.67935 ,0
5.075151,2.071858,24.71107,109.6855,-2.803155,2.071858, 3.688751 ,0
6.714447,1.670353,52.42743,75.2848,0.843848,1.670353, 6.448383 ,0
19.64875,1.51307,69.93439,117.9574,-10.22196,1.51307, 16.71214 ,0
11.59105,1.791374,42.8193,82.28201,2.552955,1.791374, 11.16359 ,0
34.56199,1.510649,70.31498,20.77119,34.28184,1.510649, 4.12365 ,0
13.81151,1.544645,65.48411,56.38508,7.755636,1.544645, 11.32352 ,0
14.74224,1.454487,83.69346,79.76787,4.629562,1.454487, 13.92068 ,0
35.64173,1.477537,76.51884,21.16603,33.96575,1.477537, 10.69941 ,0
10.51465,1.527358,67.81537,46.13596,5.721128,1.527358, 8.688713 ,0
51.9634,1.481626,75.61157,45.74122,37.13942,1.481626, 36.3134 ,1
25.69159,1.448095,90.76193,69.23564,10.72187,1.448095, 23.30241 ,0
21.8557,1.572707,62.08812,103.655,-2.069457,1.572707, 21.70059 ,0
30.45543,1.482259,75.47598,54.62155,18.77104,1.482259, 23.93708 ,0
34.2188,1.452337,84.8446,142.4844,-25.76897,1.452337, 22.46724 ,0
56.30368,1.469736,78.44247,74.80762,18.68732,1.469736, 53.0917 ,0
26.35313,1.461574,80.87253,36.0371,22.75415,1.461574, 13.21362 ,0
28.04883,1.4521,84.98739,155.7189,-25.75666,1.4521, 11.01012 ,0
37.11868,1.455635,83.15804,125.622,-20.53117,1.455635, 30.8893 ,0
56.45506,1.472936,77.61777,68.76229,21.25319,1.472936, 52.28102 ,0
34.74194,1.475484,76.99798,76.26977,8.799195,1.475484, 33.57677 ,0
42.09129,1.487536,74.39078,158.7851,-40.48679,1.487536, 11.4142 ,0
33.6532,1.468714,78.71822,92.93579,-2.105263,1.468714, 33.55516 ,1
27.77318,1.458795,81.86211,75.90165,5.662843,1.458795, 27.15058 ,1
10.31964,1.522499,68.51361,39.88013,9.2228,1.522499, 4.372288 ,0
27.72581,1.45149,85.37564,96.29834,-3.340323,1.45149, 27.48555 ,0
58.05985,1.472839,77.64195,41.82806,43.95025,1.472839, 37.90979 ,0
14.91786,1.600352,59.07947,100.003,-6.389731,1.600352, 13.3848 ,0
36.10338,1.475503,76.99332,59.09392,18.82833,1.475503, 30.76964 ,1
30.04354,1.472992,77.60373,13.05044,29.92208,1.472992, 2.26133 ,1
28.2857,1.568743,62.54427,29.05713,27.89984,1.568743, 4.383926 ,0
47.01421,1.4705,78.24034,67.12022,20.11411,1.4705, 42.46877 ,0
27.13704,1.45307,84.42551,69.47382,11.46065,1.45307, 24.55527 ,0
32.12262,1.484518,75.002,51.6674,22.54867,1.484518, 22.83016 ,0
26.36721,1.541444,65.8998,104.6029,-4.67601,1.541444, 25.90345 ,0
55.14608,1.474296,77.28338,29.1127,49.4517,1.474296, 24.36075 ,0
35.79983,1.45678,82.6619,66.92796,11.48189,1.45678, 33.8773 ,0
23.19019,1.448008,89.77945,79.27542,4.20427,1.448008, 22.75988 ,0
6.877738,1.809403,41.51913,130.5354,-6.321601,1.809403, 2.016605 ,0
44.38617,1.461614,80.85914,23.58843,41.53708,1.461614, 15.57777 ,0
58.28718,1.472106,77.8263,135.0029,-40.05849,1.472106, 42.31484 ,0
54.18517,1.474164,77.31522,155.2742,-50.1014,1.474164, 20.58419 ,0
44.95416,1.471462,77.99067,88.58775,-2.084899,1.471462, 44.88167 ,0
21.89914,1.573894,61.95299,137.0754,-17.65466,1.573894, 12.8611 ,0
14.7147,1.692642,50.51487,47.23289,13.40761,1.692642, 5.821804 ,0
46.76944,1.484132,75.08202,27.54042,42.95505,1.484132, 18.44021 ,0
31.31664,1.45436,83.75586,137.024,-23.12307,1.45436, 21.06989 ,0
42.72129,1.465014,79.77863,90.09733,3.584064,1.465014, 42.54547 ,0
36.04882,1.452068,85.00673,123.5796,-17.11544,1.452068, 31.69339 ,0
43.67219,1.47924,76.13381,99.56402,-7.866747,1.47924, 42.93234 ,1
48.36344,1.462847,80.4534,168.8058,-48.06332,1.462847, 5.176769 ,0
40.11701,1.474702,77.1851,71.35536,9.550751,1.474702, 38.93562 ,0
27.18762,1.498943,72.2656,143.2119,-23.01505,1.498943, 14.39539 ,0
21.32309,1.448002,89.90791,153.6172,-18.36411,1.448002, 10.7395 ,0
38.34556,1.463022,80.3969,26.30168,34.32538,1.463022, 17.02968 ,1
23.17019,1.451327,85.48503,90.27808,2.734018,1.451327, 22.9625 ,0
36.82982,1.475643,76.96034,18.69887,35.69522,1.475643, 8.950382 ,1
11.51779,1.664481,52.94515,44.23736,9.39695,1.664481, 6.448746 ,0
11.68461,1.604236,58.67786,92.10603,3.568251,1.604236, 11.01018 ,0
42.37447,1.464837,79.83186,58.17784,24.23147,1.464837, 34.73162 ,0
54.64227,1.471559,77.96603,48.79837,35.44925,1.471559, 41.55675 ,0
44.9909,1.45945,81.61851,121.7473,-22.31467,1.45945, 39.03981 ,0
36.06135,1.475479,76.99909,36.37656,30.24409,1.475479, 19.58414 ,0
4.674726,1.972465,30.71451,112.4767,-0.8474303,1.972465, 4.152626 ,0
24.04883,1.522798,68.47006,114.4236,-7.189982,1.522798, 22.89828 ,0
24.26007,1.541776,65.85629,71.87207,7.527375,1.541776, 23.01114 ,0
23.87417,1.448411,91.58754,66.28745,9.154369,1.448411, 22.00172 ,0
50.21761,1.464839,79.83134,72.74809,16.9476,1.464839, 47.24872 ,0
45.53696,1.469714,78.44848,75.28872,9.045208,1.469714, 44.60537 ,0
45.68061,1.486584,74.58121,121.5473,-23.79725,1.486584, 38.96407 ,0
34.7147,1.513863,69.81121,125.6303,-22.12106,1.513863, 26.711 ,0
14.658,1.496371,72.72258,52.89349,7.44532,1.496371, 12.53735 ,0
43.44967,1.460393,81.27923,52.42321,25.1683,1.460393, 35.38782 ,0
21.51573,1.448309,91.37521,8.844868,21.23338,1.448309, 3.157948 ,0
48.57937,1.481735,75.58815,19.29141,47.17943,1.481735, 11.48308 ,1
14.27564,1.704916,49.49415,55.8653,10.86894,1.704916, 9.096882 ,0
23.25606,1.490423,73.82723,17.69326,23.06494,1.490423, 2.575195 ,0
4.13982,2.110501,22.45733,72.05555,1.382699,2.110501, 3.282078 ,0
38.93781,1.451578,85.31776,93.38868,-4.2474,1.451578, 38.67823 ,0
37.42415,1.458017,82.1611,9.061607,37.26663,1.458017, 3.104755 ,0
29.94667,1.467211,79.13672,70.30452,12.03013,1.467211, 27.38478 ,0
34.08531,1.5072,70.86979,124.5374,-20.97073,1.5072, 26.82844 ,0
58.36342,1.472949,77.6146,101.9989,-13.27042,1.472949, 56.81563 ,0
40.7488,1.47212,77.82283,13.36899,40.56739,1.47212, 3.547489 ,0
39.06474,1.473349,77.51518,38.57215,32.38651,1.473349, 21.79442 ,0
37.82824,1.48204,75.52263,70.74771,16.62937,1.48204, 33.94471 ,0
28.56903,1.448701,87.9281,157.3891,-26.76364,1.448701, 9.889282 ,0
17.53265,1.456491,82.78398,8.959011,17.38681,1.456491, 1.723721 ,1
13.76996,1.490893,73.73725,35.99597,10.90481,1.490893, 8.274921 ,0
21.76119,1.448216,91.14884,145.7881,-19.1886,1.448216, 10.16119 ,0
40.06878,1.459214,81.70534,149.977,-35.00525,1.459214, 19.44249 ,0
53.55754,1.47504,77.10382,34.85951,44.24289,1.47504, 30.14634 ,0
36.53282,1.456981,82.5783,72.70519,9.008619,1.456981, 35.37469 ,0
49.35247,1.459894,81.45711,144.6947,-40.84861,1.459894, 27.6573 ,0
25.436,1.465645,79.59022,36.85287,20.00945,1.465645, 15.63535 ,1
56.09986,1.477633,76.49685,125.9427,-36.02036,1.477633, 42.98307 ,0
41.12332,1.502055,71.72752,78.86684,6.968496,1.502055, 40.50076 ,0
19.11757,1.529414,67.52617,24.22591,18.85732,1.529414, 2.746632 ,0
35.26124,1.507462,70.82711,160.7825,-35.21883,1.507462, 0.8464661 ,0
22.95368,1.474816,77.15765,123.9594,-13.16951,1.474816, 18.74194 ,0
27.76146,1.448543,88.17701,6.652162,27.52253,1.448543, 3.33329 ,0
18.59923,1.4481,89.21837,172.0959,-18.38088,1.4481, 2.444935 ,0
30.03277,1.470374,78.27348,47.01123,20.93468,1.470374, 21.48359 ,1
36.42021,1.509623,70.47861,103.9884,-9.491961,1.509623, 35.12912 ,0
28.38138,1.468117,78.88267,22.09391,26.71177,1.468117, 9.477802 ,1
50.18036,1.469525,78.49902,118.3694,-23.7939,1.469525, 44.15608 ,0
42.66053,1.460479,81.24921,169.6746,-42.44351,1.460479, 4.041775 ,0
30.97158,1.465444,79.64983,89.888,0.7878736,1.465444, 30.92685 ,1
20.56415,1.581353,61.11647,59.9426,9.938759,1.581353, 17.93334 ,0
16.74605,1.573449,62.00354,109.392,-2.523268,1.573449, 16.47992 ,0
41.36262,1.456705,82.69343,115.7956,-20.79994,1.456705, 35.72264 ,0
20.05341,1.581592,61.0901,126.2464,-12.30887,1.581592, 15.75213 ,0
45.47356,1.458319,82.044,41.02879,34.50996,1.458319, 29.57669 ,0
32.70157,1.494668,73.03183,82.90646,7.81816,1.494668, 31.71806 ,0
29.66155,1.471961,77.86329,93.8225,-2.438041,1.471961, 29.52451 ,1
23.10055,1.507907,70.75486,101.0025,-1.311795,1.507907, 23.01392 ,0
60.84552,1.469838,78.41515,74.36292,16.87225,1.469838, 58.44095 ,0
48.43925,1.485158,74.87045,136.0923,-37.53097,1.485158, 30.58728 ,0
45.42574,1.456638,82.72177,26.78739,41.49418,1.456638, 18.42847 ,0
9.451489,1.821432,40.66605,72.90648,2.314777,1.821432, 8.980804 ,0
52.17774,1.462651,80.51639,113.1416,-17.84733,1.462651, 49.00867 ,0
9.999768,1.455523,83.20802,87.45267,-2.792852,1.455523, 9.490879 ,0
18.00717,1.680657,51.53326,100.7469,-4.826975,1.680657, 17.26656 ,0
43.21244,1.486563,74.58529,114.7876,-17.15263,1.486563, 39.63448 ,0
40.2338,1.462077,80.70457,133.5688,-27.71717,1.462077, 29.12695 ,1
21.56857,1.483805,75.14988,75.62317,3.08802,1.483805, 21.29474 ,0
49.97669,1.468334,78.82275,92.91314,-3.737228,1.468334, 49.81513 ,0
22.29583,1.485,74.90277,112.9002,-6.175773,1.485, 21.37191 ,0
29.68618,1.475979,76.88088,166.8799,-29.64936,1.475979, 0.07809067 ,0
15.25604,1.731025,47.39043,133.4575,-14.16751,1.731025, 5.388119 ,0
54.26745,1.469076,78.6199,122.4101,-30.62751,1.469076, 44.77447 ,0
13.73148,1.49256,73.42217,118.9515,-3.68402,1.49256, 13.14359 ,0
48.87645,1.472423,77.74629,158.2646,-46.23693,1.472423, 15.77612 ,1
41.27498,1.489521,74.00124,162.5583,-40.91248,1.489521, 5.25116 ,0
48.55073,1.481652,75.60582,101.4729,-11.35301,1.481652, 47.18143 ,0
53.60459,1.462306,80.62906,84.67019,7.817592,1.462306, 53.01131 ,0
45.81531,1.469276,78.56593,131.1578,-31.41558,1.469276, 33.31584 ,1
59.65178,1.467838,78.96024,76.37005,15.68021,1.467838, 57.53531 ,0
23.75757,1.489828,73.94189,29.22062,21.57419,1.489828, 9.836517 ,0
56.73238,1.466453,79.35372,143.8402,-46.60538,1.466453, 32.31641 ,0
34.74584,1.473856,77.3906,148.8784,-31.25728,1.473856, 15.10243 ,0
26.09512,1.449257,87.22491,117.1421,-10.4678,1.449257, 23.85959 ,0
23.28146,1.471641,77.94485,25.58069,20.82523,1.471641, 10.30391 ,0
19.22979,1.449575,86.89341,33.07927,15.00714,1.449575, 11.93605 ,0
20.39318,1.466835,79.24385,112.1172,-10.68737,1.466835, 17.30637 ,0
10.23772,1.766009,44.69645,134.5881,-10.07383,1.766009, 0.4582253 ,0
37.21538,1.479376,76.10366,164.841,-37.01842,1.479376, 3.52599 ,0
18.27604,1.448827,87.74995,27.63962,15.26657,1.448827, 9.942154 ,0
40.68272,1.483191,75.27851,98.60871,-4.63865,1.483191, 40.39018 ,0
53.61253,1.47491,77.13493,41.3066,39.84763,1.47491, 35.83706 ,0
50.04385,1.467816,78.96638,148.3869,-43.19563,1.467816, 25.22637 ,0
44.26147,1.487808,74.33694,127.8373,-26.03155,1.487808, 35.76622 ,0
17.74608,1.52576,68.0427,68.00982,8.022225,1.52576, 15.75561 ,0
17.1165,1.45376,84.05769,94.49667,0.006243725,1.45376, 17.05465 ,0
50.0763,1.474143,77.32059,109.4409,-19.70199,1.474143, 46.01407 ,0
44.83443,1.48983,73.94142,47.77912,32.05119,1.48983, 31.31497 ,0
39.51158,1.455743,83.10957,157.2626,-36.47385,1.455743, 15.12296 ,0
37.52483,1.452718,84.62286,56.40012,22.51963,1.452718, 29.98114 ,0
24.49993,1.448015,90.3036,108.3132,-9.326359,1.448015, 22.60904 ,0
36.07814,1.50983,70.44537,86.91685,6.06547,1.50983, 35.53255 ,0
51.83596,1.476602,76.73499,86.69141,-0.3851873,1.476602, 51.81349 ,0
37.29964,1.456734,82.68125,126.423,-24.23921,1.456734, 28.31257 ,0
28.65162,1.466678,79.28892,104.3126,-10.88236,1.466678, 26.46391 ,0
45.46722,1.476799,76.68925,15.63359,44.97035,1.476799, 6.538689 ,1
44.90448,1.474814,77.15794,79.22757,9.447159,1.474814, 43.87469 ,1
31.93241,1.525218,68.12029,88.51939,5.170067,1.525218, 31.47416 ,0
34.42314,1.493776,73.19589,158.4867,-33.3577,1.493776, 8.365681 ,0
17.15987,1.63776,55.38476,90.50243,2.208355,1.63776, 16.93818 ,0
45.20186,1.48191,75.55042,69.11188,17.25256,1.48191, 41.75358 ,0
30.42138,1.463798,80.15132,88.44936,-1.69921,1.463798, 30.3386 ,0
55.49231,1.478255,76.35526,90.83414,-3.372601,1.478255, 55.37 ,0
32.94489,1.449131,87.36794,78.4918,10.18777,1.449131, 31.29657 ,0
58.61163,1.474216,77.30272,70.96754,17.04735,1.474216, 56.05834 ,0
24.46976,1.47888,76.21439,65.48276,10.91409,1.47888, 21.85096 ,0
40.53809,1.4545,83.68716,105.4427,-9.387547,1.4545, 39.40932 ,0
15.89451,1.456579,82.74648,100.1116,-1.825056,1.456579, 15.72206 ,1
52.73775,1.470867,78.14461,148.554,-46.2849,1.470867, 25.23518 ,0
52.50666,1.462392,80.60094,77.98248,11.99404,1.462392, 51.09749 ,0
24.53356,1.561588,63.38554,144.6083,-22.91059,1.561588, 8.634926 ,0
31.64746,1.448461,88.32112,158.5211,-29.84312,1.448461, 10.43322 ,0
53.95237,1.469652,78.46488,44.09386,38.41304,1.469652, 37.85679 ,0
37.49994,1.518648,69.08274,40.38905,31.90883,1.518648, 19.64092 ,0
13.18804,1.511467,70.1857,24.17386,12.51987,1.511467, 3.859089 ,0
27.76517,1.469252,78.5723,124.0153,-14.19591,1.469252, 23.81643 ,0
44.46093,1.485298,74.84175,38.54248,34.85027,1.485298, 27.56859 ,0
42.89591,1.476978,76.64773,89.82336,1.28216,1.476978, 42.8513 ,0
33.87831,1.503085,71.55264,26.25051,31.90593,1.503085, 11.29125 ,0
51.91499,1.46357,80.22291,156.8415,-47.95725,1.46357, 19.82743 ,0
53.09879,1.460186,81.3525,46.21037,38.23511,1.460186, 36.8161 ,0
45.54974,1.472484,77.73096,145.2217,-39.21391,1.472484, 23.12747 ,0
7.181297,1.706361,49.37543,80.03199,2.952965,1.706361, 6.319759 ,0
45.31034,1.498269,72.38423,141.5854,-38.29585,1.498269, 24.17044 ,0
30.82608,1.489444,74.01617,39.43529,24.73916,1.489444, 18.33036 ,0
7.63788,1.450248,93.71081,145.2685,-7.150617,1.450248, 2.258907 ,0
28.2768,1.46065,81.18949,98.57281,-6.896343,1.46065, 27.38402 ,0
28.03821,1.459497,81.60114,171.3889,-27.97999,1.459497, 1.06366 ,1
34.24554,1.455908,83.03613,128.9552,-21.88902,1.455908, 26.29655 ,0
43.98634,1.45566,83.14662,150.1051,-38.40997,1.45566, 21.38583 ,0
36.73197,1.473234,77.54373,18.3741,35.61632,1.473234, 8.862545 ,1
20.1759,1.460343,81.29707,17.46904,19.51229,1.460343, 4.919872 ,0
46.96431,1.459405,81.63497,90.3787,-2.846753,1.459405, 46.85523 ,0
16.23021,1.479176,76.14819,108.0205,-5.020072,1.479176, 15.36329 ,1
47.14812,1.481847,75.564,112.7243,-21.16361,1.481847, 42.10523 ,0
47.63718,1.483327,75.24997,140.844,-38.71058,1.483327, 27.72349 ,0
29.84124,1.466036,79.47512,16.09334,29.18498,1.466036, 6.048744 ,0
36.80828,1.460732,81.16063,29.05298,32.74115,1.460732, 16.75508 ,1
32.04757,1.507463,70.82688,84.39372,2.193061,1.507463, 31.93689 ,0
49.08951,1.46418,80.03298,100.312,-11.83682,1.46418, 47.61854 ,0
4.757676,2.183171,18.31294,107.0505,-4.005616,2.183171, 1.350662 ,0
48.75979,1.469283,78.56386,135.3698,-35.65047,1.469283, 33.23255 ,1
33.66704,1.455272,83.32238,55.46422,20.6162,1.455272, 26.57676 ,0
17.51053,1.549711,64.83952,32.11861,16.5181,1.549711, 5.600849 ,0
42.72007,1.455403,83.26263,134.8671,-30.14057,1.455403, 30.23958 ,0
40.34473,1.480572,75.83997,16.40565,39.80338,1.480572, 6.418438 ,0
5.731312,1.87782,36.80182,124.351,-4.890044,1.87782, 2.325768 ,0
32.18424,1.457582,82.33372,149.3767,-27.00726,1.457582, 17.44445 ,0
23.8286,1.573846,61.95841,49.98651,18.34685,1.573846, 15.12344 ,0
33.58062,1.460524,81.23354,82.37881,6.495996,1.460524, 32.91393 ,0
34.37223,1.462303,80.63,94.59717,-4.845866,1.462303, 33.9975 ,0
16.56867,1.657607,53.55922,36.71825,16.44407,1.657607, 1.168736 ,0
25.85216,1.44881,87.77316,14.53924,24.77683,1.44881, 7.234901 ,0
21.40973,1.450214,86.31689,149.0158,-18.5406,1.450214, 10.60753 ,0
30.73549,1.453045,84.43933,152.9063,-26.88889,1.453045, 14.81712 ,0
61.36024,1.471555,77.96684,95.89119,-2.882398,1.471555, 61.27483 ,0
33.83627,1.45352,84.18333,105.1034,-7.98314,1.45352, 32.84889 ,0
30.3303,1.458038,82.15312,28.88114,27.36212,1.458038, 13.00446 ,0
27.95366,1.544116,65.55229,155.5156,-27.90395,1.544116, 0.6265068 ,0
20.61277,1.448001,90.07153,87.82043,-2.07903,1.448001, 20.45647 ,0
56.66148,1.472681,77.6816,137.9288,-44.60535,1.472681, 34.91014 ,0
24.23155,1.449097,87.40781,127.2046,-16.4249,1.449097, 17.75643 ,0
44.10738,1.491366,73.64741,37.42496,35.89373,1.491366, 25.59057 ,0
39.51171,1.491419,73.63738,159.2155,-38.51505,1.491419, 8.691463 ,0
8.802178,1.677767,51.78227,140.5915,-8.489273,1.677767, 1.611111 ,0
24.29113,1.448105,89.19962,158.0114,-22.00212,1.448105, 10.1916 ,0
52.07557,1.476596,76.73653,150.3371,-47.28535,1.476596, 21.76647 ,0
46.26774,1.492532,73.42736,18.49244,45.7968,1.492532, 6.413185 ,0
52.38108,1.468508,78.77477,76.07822,16.34194,1.468508, 49.74497 ,0
20.14861,1.496031,72.78392,142.3508,-15.37335,1.496031, 12.93788 ,0
28.23013,1.542403,65.77454,120.0374,-16.77967,1.542403, 22.64959 ,0
51.47513,1.465353,79.67666,125.5822,-32.11476,1.465353, 40.20179 ,0
28.18573,1.483452,75.22379,131.8041,-21.47626,1.483452, 18.19355 ,0
51.65577,1.465167,79.73241,24.94101,47.15868,1.465167, 21.0293 ,0
33.8723,1.521677,68.63398,81.13339,7.45437,1.521677, 33.00681 ,0
35.2313,1.479218,76.13869,156.9477,-33.19666,1.479218, 11.70631 ,0
32.12675,1.471235,78.0491,27.82574,28.47306,1.471235, 14.80704 ,0
38.01037,1.475011,77.11082,64.85397,19.82656,1.475011, 32.3963 ,0
6.371224,2.11247,22.34353,112.3241,-6.009895,2.11247, 0.1055069 ,0
35.56403,1.511511,70.17879,113.3979,-15.22464,1.511511, 32.10492 ,0
24.12641,1.450503,86.08434,51.83881,16.18676,1.450503, 17.83168 ,0
51.28614,1.474438,77.24891,153.2211,-46.41582,1.474438, 21.76385 ,1
35.55658,1.45826,82.06667,136.3247,-24.05949,1.45826, 26.13971 ,0
13.38929,1.681051,51.49939,55.79806,8.75719,1.681051, 9.987926 ,0
32.03445,1.457645,82.3084,70.78378,7.352232,1.457645, 31.14524 ,0
33.04787,1.473521,77.47272,66.47718,16.67091,1.473521, 28.49687 ,0
17.89506,1.485147,74.87257,62.4693,7.133402,1.485147, 16.34448 ,0
4.067781,1.449011,92.4883,40.40204,2.67188,1.449011, 2.703381 ,0
39.34814,1.463814,80.14651,123.8866,-19.90788,1.463814, 33.90884 ,0
51.55365,1.468231,78.85099,147.1025,-42.94971,1.468231, 28.47711 ,0
49.25055,1.48195,75.54185,117.1633,-22.19472,1.48195, 43.94104 ,0
17.22656,1.516184,69.45475,134.0537,-11.42042,1.516184, 12.8074 ,0
39.70869,1.485958,74.70748,145.4711,-33.8184,1.485958, 20.75784 ,0
26.57924,1.479632,76.04681,65.43181,9.229733,1.479632, 24.88129 ,0
17.12408,1.637877,55.3738,82.79526,5.671158,1.637877, 16.0745 ,0
34.16722,1.453271,84.3159,116.9891,-12.26373,1.453271, 31.85731 ,0
43.22085,1.492758,73.38509,19.70917,42.36543,1.492758, 8.425224 ,0
46.76985,1.474078,77.33636,167.0797,-46.69295,1.474078, 2.239346 ,1
12.06207,1.8358,39.66121,81.44838,4.806521,1.8358, 10.90966 ,0
23.25427,1.54643,65.25525,87.15718,1.757861,1.54643, 23.13611 ,0
10.87777,1.755097,45.5228,47.88984,9.740098,1.755097, 4.513969 ,0
14.53722,1.448078,90.69076,15.29324,13.68362,1.448078, 4.689579 ,0
10.67346,1.453163,95.62555,113.969,-4.108871,1.453163, 9.743114 ,0
47.94766,1.485194,74.86304,128.3616,-31.0523,1.485194, 36.50379 ,0
27.54809,1.521431,68.67009,140.9092,-22.04841,1.521431, 16.44536 ,0
28.4232,1.497862,72.4562,156.9734,-27.13265,1.497862, 8.333889 ,0
33.1729,1.456805,82.65163,55.61207,18.02396,1.456805, 27.81107 ,0
33.52603,1.44871,87.91471,54.91228,20.19323,1.44871, 26.7232 ,0
46.59684,1.464534,79.92391,14.31268,45.76466,1.464534, 8.643867 ,0
23.73966,1.471801,77.90395,60.31136,8.801802,1.471801, 21.99849 ,0
42.64391,1.455716,83.12155,156.136,-39.42919,1.455716, 16.17786 ,0
50.08198,1.46778,78.97656,147.7307,-43.14079,1.46778, 25.39533 ,0
49.14574,1.470966,78.11874,103.6191,-15.36055,1.470966, 46.66041 ,0
46.56221,1.472258,77.78783,153.1473,-42.2226,1.472258, 19.57355 ,1
38.70264,1.508016,70.73712,41.75737,31.52084,1.508016, 22.40662 ,0
29.53833,1.539961,66.09464,31.90993,27.88821,1.539961, 9.611931 ,0
28.38301,1.45179,85.18085,141.9751,-21.50331,1.45179, 18.46877 ,0
11.24234,1.876433,36.89443,57.53658,10.59107,1.876433, 3.270863 ,0
33.8772,1.478068,76.39771,17.38907,33.31043,1.478068, 5.991226 ,0
45.90741,1.465132,79.74289,161.4136,-44.09007,1.465132, 12.70472 ,0
32.14803,1.489276,74.04874,151.488,-29.37398,1.489276, 12.97873 ,0
7.280473,1.577931,61.49751,133.654,-5.468301,1.577931, 4.540165 ,0
42.1904,1.46153,80.88734,49.575,27.04026,1.46153, 32.35302 ,0
31.60913,1.467225,79.13264,104.113,-5.634307,1.467225, 31.06829 ,0
39.7105,1.455359,83.28258,146.9635,-33.62877,1.455359, 21.06922 ,0
54.88922,1.467864,78.95303,61.59016,25.91989,1.467864, 48.36146 ,0
25.1286,1.478149,76.3794,130.347,-14.88157,1.478149, 20.19407 ,0
45.02757,1.454255,83.80791,147.5254,-38.48802,1.454255, 23.32466 ,0
38.68566,1.45922,81.70331,109.997,-13.19949,1.45922, 36.3349 ,0
7.766781,1.448028,89.58482,82.41211,-0.3351864,1.448028, 7.623238 ,0
42.08147,1.468766,78.70424,145.7279,-36.57481,1.468766, 20.75998 ,0
21.57112,1.479987,75.96816,91.53471,-3.352993,1.479987, 21.25748 ,0
37.88897,1.476407,76.78043,72.04137,13.16973,1.476407, 35.4958 ,0
30.64529,1.469956,78.38402,63.47183,15.38318,1.469956, 26.46376 ,0
2.723508,1.998486,29.10995,63.61712,-0.06676847,1.998486, 1.849079 ,0
18.21614,1.451831,85.15501,127.5352,-10.77561,1.451831, 14.61527 ,1
31.04261,1.46089,81.10611,12.14337,30.59121,1.46089, 5.068256 ,1
22.47252,1.487979,74.30311,138.0541,-16.38861,1.487979, 15.30404 ,0
36.63144,1.466429,79.36069,142.8732,-28.60921,1.466429, 22.83035 ,0
47.45885,1.463202,80.33934,86.69706,6.056611,1.463202, 47.04805 ,0
24.51794,1.533594,66.94872,74.6254,10.27545,1.533594, 22.20794 ,0
21.23641,1.639566,55.21521,132.9962,-18.0845,1.639566, 11.01127 ,0
44.50569,1.473826,77.39785,113.0295,-18.50952,1.473826, 40.44727 ,1
37.468,1.473951,77.36727,137.1448,-27.23504,1.473951, 25.68913 ,0
5.107553,2.240498,15.11336,91.3857,-2.590961,2.240498, 3.788692 ,0
20.02412,1.56222,63.31021,139.8601,-16.90215,1.56222, 10.62272 ,0
30.43121,1.536848,66.50847,28.92983,29.0983,1.536848, 8.774132 ,0
55.15084,1.470508,78.23841,110.8737,-18.43674,1.470508, 51.95709 ,0
51.61406,1.472185,77.80656,69.53033,21.74466,1.472185, 46.78689 ,0
